frame,cycle,register,old_val,new_val
226,211569,osc1_freq_lo,$16,$0A
226,211637,osc1_pw_lo,$D0,$E0
227,212004,osc3_sustain_release,$3A,$00
227,212011,osc3_attack_decay,$20,$0F
227,212294,osc2_pw_lo,$10,$20
227,212618,osc1_freq_lo,$0A,$FE
227,212625,osc1_freq_hi,$24,$23
227,212646,osc1_pw_lo,$E0,$F0
228,213214,osc2_pw_lo,$20,$30
228,213485,osc1_freq_lo,$FE,$F2
228,213513,osc1_pw_lo,$F0,$00
228,213520,osc1_pw_hi,$83,$84
229,213908,osc3_sustain_release,$00,$3A
229,213915,osc3_attack_decay,$0F,$20
229,213939,osc3_control,$40,$01
229,214156,osc2_pw_lo,$30,$40
229,214422,osc1_freq_lo,$F2,$E6
229,214450,osc1_pw_lo,$00,$10
230,214819,osc3_freq_lo,$70,$8C
230,214826,osc3_freq_hi,$0B,$3A
230,214847,osc3_pw_lo,$F0,$00
230,214854,osc3_pw_hi,$82,$88
230,214864,osc3_control,$01,$15
230,215112,osc2_pw_lo,$40,$50
230,215333,osc1_freq_lo,$E6,$DA
230,215361,osc1_pw_lo,$10,$20
230,215378,osc1_control,$12,$13
231,215706,osc3_freq_lo,$8C,$9C
231,215713,osc3_freq_hi,$3A,$0B
231,215751,osc3_control,$15,$40
231,215966,osc2_pw_lo,$50,$60
231,216303,osc1_freq_lo,$DA,$CE
231,216331,osc1_pw_lo,$20,$30
232,216726,osc3_pw_lo,$00,$70
232,216733,osc3_pw_hi,$88,$81
232,216961,osc2_pw_lo,$60,$70
232,217232,osc1_freq_lo,$CE,$C2
232,217260,osc1_pw_lo,$30,$40
233,217591,osc3_pw_lo,$70,$B0
233,217856,osc2_pw_lo,$70,$60
233,217863,osc2_pw_hi,$84,$94
233,218082,osc1_freq_lo,$C2,$B6
233,218110,osc1_pw_lo,$40,$50
234,218543,osc3_pw_lo,$B0,$F0
234,218768,osc2_pw_lo,$60,$50
234,218775,osc2_pw_hi,$94,$A4
234,219029,osc1_freq_lo,$B6,$AA
234,219057,osc1_pw_lo,$50,$60
234,219074,osc1_control,$13,$12
235,219424,osc3_pw_lo,$F0,$30
235,219431,osc3_pw_hi,$81,$82
235,219649,osc2_pw_lo,$50,$40
235,219656,osc2_pw_hi,$A4,$B4
235,219880,osc1_freq_lo,$AA,$9E
235,219948,osc1_pw_lo,$60,$70
236,220315,osc3_sustain_release,$3A,$00
236,220322,osc3_attack_decay,$20,$0F
236,220605,osc2_pw_lo,$40,$30
236,220612,osc2_pw_hi,$B4,$C4
236,220905,osc1_freq_lo,$9E,$92
236,220933,osc1_pw_lo,$70,$60
236,220940,osc1_pw_hi,$84,$94
237,221501,osc2_pw_lo,$30,$20
237,221508,osc2_pw_hi,$C4,$D4
237,221772,osc1_freq_lo,$92,$86
