frame,cycle,register,old_val,new_val
59,64053,osc3_freq_lo,$44,$AE
59,64060,osc3_freq_hi,$37,$57
59,64098,osc3_control,$14,$80
59,64313,osc2_pw_lo,$50,$80
59,64330,osc2_control,$40,$10
59,64585,osc1_pw_lo,$20,$C0
59,64624,filter_freq_hi,$04,$05
60,64962,osc3_freq_lo,$AE,$44
60,64969,osc3_freq_hi,$57,$37
60,65047,osc3_control,$80,$14
60,65264,osc2_pw_lo,$80,$B0
60,65281,osc2_control,$10,$40
60,65472,osc1_freq_lo,$6E,$D0
60,65479,osc1_freq_hi,$12,$22
60,65500,osc1_pw_lo,$C0,$60
60,65507,osc1_pw_hi,$0C,$0D
60,65539,filter_freq_hi,$05,$06
61,65913,osc3_freq_lo,$44,$AE
61,65920,osc3_freq_hi,$37,$57
61,65958,osc3_control,$14,$80
61,66307,osc2_control,$40,$10
61,66661,filter_freq_hi,$06,$07
62,67056,osc3_freq_lo,$AE,$44
62,67063,osc3_freq_hi,$57,$37
62,67101,osc3_control,$80,$14
62,67410,osc2_pw_lo,$B0,$C0
62,67427,osc2_control,$10,$40
62,67635,osc1_freq_lo,$D0,$A1
62,67642,osc1_freq_hi,$22,$1B
62,67663,osc1_pw_lo,$60,$00
62,67670,osc1_pw_hi,$0D,$0E
62,67702,filter_freq_hi,$07,$08
63,68069,osc3_freq_lo,$44,$AE
63,68076,osc3_freq_hi,$37,$57
63,68114,osc3_control,$14,$80
63,68459,osc2_sustain_release,$48,$A8
63,68466,osc2_attack_decay,$00,$02
63,68490,osc2_control,$40,$41
63,68831,osc1_control,$20,$09
63,68864,filter_freq_hi,$08,$09
64,69235,osc3_freq_lo,$AE,$44
64,69242,osc3_freq_hi,$57,$37
64,69280,osc3_control,$80,$14
64,69578,osc2_freq_lo,$3A,$E5
64,69585,osc2_freq_hi,$17,$5C
64,69606,osc2_pw_lo,$C0,$F0
64,69613,osc2_pw_hi,$07,$03
64,69623,osc2_control,$41,$81
64,69807,osc1_freq_lo,$A1,$D0
64,69814,osc1_freq_hi,$1B,$22
64,69835,osc1_pw_lo,$00,$A0
64,69852,osc1_control,$09,$21
64,69874,filter_freq_hi,$09,$0A
65,70241,osc3_freq_lo,$44,$AE
65,70248,osc3_freq_hi,$37,$57
65,70286,osc3_control,$14,$80
65,70468,osc2_freq_lo,$E5,$3A
65,70475,osc2_freq_hi,$5C,$17
65,70496,osc2_pw_lo,$F0,$E0
65,70503,osc2_pw_hi,$03,$04
65,70513,osc2_control,$81,$41
65,70826,osc1_pw_lo,$A0,$00
65,70865,filter_freq_hi,$0A,$0B
66,71243,osc3_freq_lo,$AE,$44
66,71250,osc3_freq_hi,$57,$37
66,71288,osc3_control,$80,$14
66,71506,osc2_freq_lo,$3A,$E5
66,71513,osc2_freq_hi,$17,$5C
66,71534,osc2_pw_lo,$E0,$D0
66,71541,osc2_pw_hi,$04,$05
66,71551,osc2_control,$41,$11
66,71781,osc1_freq_lo,$D0,$A1
66,71788,osc1_freq_hi,$22,$1B
66,71809,osc1_pw_lo,$00,$60
66,71816,osc1_pw_hi,$0E,$0D
66,71848,filter_freq_hi,$0B,$0C
67,72182,osc3_freq_lo,$44,$AE
67,72189,osc3_freq_hi,$37,$57
67,72227,osc3_control,$14,$80
67,72539,osc2_freq_lo,$E5,$3A
67,72546,osc2_freq_hi,$5C,$17
67,72567,osc2_pw_lo,$D0,$C0
67,72574,osc2_pw_hi,$05,$06
67,72584,osc2_control,$11,$41
67,72952,osc1_pw_lo,$60,$C0
67,72959,osc1_pw_hi,$0D,$0C
67,72991,filter_freq_hi,$0C,$0D
68,73386,osc3_freq_lo,$AE,$44
68,73393,osc3_freq_hi,$57,$37
68,73431,osc3_control,$80,$14
68,73687,osc2_pw_lo,$C0,$F0
68,73938,osc1_freq_lo,$A1,$39
68,73945,osc1_freq_hi,$1B,$17
68,73966,osc1_pw_lo,$C0,$20
68,74005,filter_freq_hi,$0D,$0E
69,74332,osc3_freq_lo,$44,$AE
69,74339,osc3_freq_hi,$37,$57
69,74377,osc3_control,$14,$80
69,74653,osc2_pw_lo,$F0,$20
69,74660,osc2_pw_hi,$06,$07
69,74670,osc2_control,$41,$11
69,74963,osc1_pw_lo,$20,$80
69,74970,osc1_pw_hi,$0C,$0B
69,75076,filter_freq_hi,$0E,$0F
70,75407,osc3_freq_lo,$AE,$44
70,75414,osc3_freq_hi,$57,$37
70,75452,osc3_control,$80,$14
70,75702,osc2_pw_lo,$20,$50
70,75719,osc2_control,$11,$40
70,75873,osc1_freq_lo,$39,$6E
70,75880,osc1_freq_hi,$17,$12
70,75901,osc1_pw_lo,$80,$E0
70,75908,osc1_pw_hi,$0B,$0A
70,75918,osc1_control,$21,$20
70,75940,filter_freq_hi,$0F,$10
71,76307,osc3_freq_lo,$44,$AE
71,76314,osc3_freq_hi,$37,$57
71,76352,osc3_control,$14,$80
71,76567,osc2_pw_lo,$50,$80
71,76584,osc2_control,$40,$10
71,76838,osc1_pw_lo,$E0,$40
71,76877,filter_freq_hi,$10,$11
72,77255,osc3_freq_lo,$AE,$44
