Loaded: SID/unboxed_laxity_fresh.sf2 @ $0D7E
Mem[$0D80]: 4C 89 0D 4C 91 0D   (INIT)
Mem[$0D83]: 4C 91 0D 4C 9B 0D   (PLAY)
Calling INIT @ $0D80...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Running 300 frames via PLAY @ $0D83...
frame,cycle,register,old_val,new_val
46,40693,osc1_freq_hi,$00,$01
46,40714,osc1_pw_lo,$00,$22
46,40721,osc1_pw_hi,$00,$17
46,40731,osc1_control,$00,$20
--- Frame 46: 11 SID changes ---
47,40999,osc1_freq_lo,$27,$00
47,41006,osc1_freq_hi,$01,$00
47,41027,osc1_pw_lo,$22,$00
47,41034,osc1_pw_hi,$17,$00
47,41044,osc1_control,$20,$00
47,41298,osc2_pw_lo,$8B,$F0
47,41497,osc1_freq_lo,$00,$27
47,41504,osc1_freq_hi,$00,$01
47,41525,osc1_pw_lo,$00,$A0
47,41532,osc1_pw_hi,$00,$17
47,41542,osc1_control,$00,$20
--- Frame 47: 11 SID changes ---
48,41850,osc1_freq_lo,$27,$00
48,41857,osc1_freq_hi,$01,$00
48,41878,osc1_pw_lo,$A0,$00
48,41885,osc1_pw_hi,$17,$00
48,41895,osc1_control,$20,$00
48,42109,osc2_pw_lo,$F0,$55
48,42116,osc2_pw_hi,$12,$13
48,42348,osc1_freq_lo,$00,$27
48,42355,osc1_freq_hi,$00,$01
48,42376,osc1_pw_lo,$00,$1E
48,42383,osc1_pw_hi,$00,$18
48,42393,osc1_control,$00,$20
--- Frame 48: 12 SID changes ---
49,42661,osc1_freq_lo,$27,$00
49,42668,osc1_freq_hi,$01,$00
49,42689,osc1_pw_lo,$1E,$00
49,42696,osc1_pw_hi,$18,$00
49,42706,osc1_control,$20,$00
49,42960,osc2_pw_lo,$55,$BA
49,43159,osc1_freq_lo,$00,$27
49,43166,osc1_freq_hi,$00,$01
49,43187,osc1_pw_lo,$00,$9C
49,43194,osc1_pw_hi,$00,$18
49,43204,osc1_control,$00,$20
--- Frame 49: 11 SID changes ---
50,43512,osc1_freq_lo,$27,$00
50,43519,osc1_freq_hi,$01,$00
50,43540,osc1_pw_lo,$9C,$00
