Loaded: Rhaa_Lovely_II_tune_2.prg @ $1000
Mem[$18D7]: A9 03 8D 01 10 A9   (INIT)
Mem[$1377]: EE 44 10 A2 00 AD   (PLAY)
Calling INIT @ $18D7 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $1377...
frame,cycle,register,old_val,new_val
190,155937,osc1_control,$81,$41
190,155953,osc1_pw_lo,$00,$80
--- Frame 190: 3 SID changes ---
191,156711,osc1_pw_lo,$80,$00
191,156764,osc1_pw_hi,$01,$02
--- Frame 191: 2 SID changes ---
192,157535,osc1_pw_lo,$00,$80
--- Frame 192: 1 SID changes ---
193,158293,osc1_pw_lo,$80,$00
193,158306,osc1_pw_hi,$02,$03
--- Frame 193: 2 SID changes ---
194,159091,osc1_pw_lo,$00,$80
194,159399,osc1_control,$41,$00
194,159403,osc1_pw_lo,$80,$00
194,159415,osc1_pw_hi,$03,$01
194,159543,osc1_freq_hi,$04,$05
194,159554,osc1_freq_lo,$B4,$47
194,159582,osc1_control,$00,$41
--- Frame 194: 7 SID changes ---
195,160887,osc1_control,$41,$81
195,160891,osc1_freq_hi,$05,$81
--- Frame 195: 2 SID changes ---
196,161484,osc1_freq_hi,$81,$05
196,161555,osc1_control,$81,$41
196,161571,osc1_pw_lo,$00,$80
--- Frame 196: 3 SID changes ---
197,162369,osc1_pw_lo,$80,$00
197,162382,osc1_pw_hi,$01,$02
--- Frame 197: 2 SID changes ---
198,163153,osc1_pw_lo,$00,$80
--- Frame 198: 1 SID changes ---
199,163951,osc1_pw_lo,$80,$00
199,163964,osc1_pw_hi,$02,$03
--- Frame 199: 2 SID changes ---
