Loaded: Think_Twice_V.prg @ $1000
Mem[$1573]: A9 06 8D 01 10 A9   (INIT)
Mem[$13D7]: A5 FB 48 A5 FC 48   (PLAY)
Calling INIT @ $1573 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $13D7...
frame,cycle,register,old_val,new_val
39,37911,osc2_freq_lo,$1C,$FC
39,37918,osc2_freq_hi,$01,$FE
39,37996,osc3_freq_hi,$27,$1A
39,38008,osc3_freq_lo,$DF,$9C
39,38089,osc3_pw_lo,$A0,$14
39,38102,osc3_pw_hi,$08,$09
--- Frame 39: 12 SID changes ---
40,38370,osc1_pw_lo,$20,$40
40,38565,osc2_freq_hi,$FE,$01
40,38576,osc2_freq_lo,$FC,$7B
40,38640,osc2_pw_lo,$B8,$D4
40,38703,osc2_freq_hi,$01,$02
40,38714,osc2_freq_lo,$7B,$38
40,38807,osc2_freq_lo,$38,$EC
40,38814,osc2_freq_hi,$02,$FE
40,38892,osc3_freq_hi,$1A,$1F
40,38904,osc3_freq_lo,$9C,$A5
40,39020,osc3_pw_lo,$14,$88
--- Frame 40: 11 SID changes ---
41,39301,osc1_pw_lo,$40,$60
41,39565,osc1_control,$41,$00
41,39569,osc1_pw_lo,$60,$00
41,39581,osc1_pw_hi,$04,$03
41,39669,osc1_freq_hi,$0A,$05
41,39680,osc1_freq_lo,$8F,$47
41,39708,osc1_control,$00,$41
41,39783,osc2_freq_hi,$FE,$03
41,39794,osc2_freq_lo,$EC,$BB
41,39858,osc2_pw_lo,$D4,$F0
41,39920,osc2_freq_hi,$03,$01
41,39931,osc2_freq_lo,$BB,$1C
41,40029,osc2_freq_lo,$1C,$DC
41,40036,osc2_freq_hi,$01,$FE
41,40161,osc3_freq_hi,$1F,$27
41,40173,osc3_freq_lo,$A5,$DF
41,40249,osc3_pw_lo,$88,$FC
41,40473,osc3_control,$41,$00
41,40477,osc3_pw_lo,$FC,$00
41,40489,osc3_pw_hi,$09,$03
41,40515,osc3_attack_decay,$0A,$09
41,40523,osc3_sustain_release,$00,$70
41,40577,osc3_freq_hi,$27,$02
41,40588,osc3_freq_lo,$DF,$A3
41,40616,osc3_control,$00,$41
--- Frame 41: 25 SID changes ---
42,40849,osc1_control,$41,$81
42,40853,osc1_freq_hi,$05,$81
42,40931,osc2_freq_hi,$FE,$01
42,40942,osc2_freq_lo,$DC,$1C
42,41006,osc2_pw_lo,$F0,$0C
42,41019,osc2_pw_hi,$1F,$20
42,41069,osc2_freq_hi,$01,$02
42,41080,osc2_freq_lo,$1C,$38
42,41173,osc2_freq_lo,$38,$CC
42,41180,osc2_freq_hi,$02,$FE
42,41372,osc3_control,$41,$81
42,41376,osc3_freq_hi,$02,$81
--- Frame 42: 12 SID changes ---
43,41493,osc1_freq_hi,$81,$05
43,41564,osc1_control,$81,$41
43,41580,osc1_pw_lo,$00,$20
43,41775,osc2_freq_hi,$FE,$02
43,41786,osc2_freq_lo,$CC,$F6
43,41850,osc2_pw_lo,$0C,$28
43,41912,osc2_freq_hi,$02,$01
43,41923,osc2_freq_lo,$F6,$1C
43,42021,osc2_freq_lo,$1C,$BC
43,42028,osc2_freq_hi,$01,$FE
43,42106,osc3_freq_hi,$81,$02
43,42177,osc3_control,$81,$41
43,42193,osc3_pw_lo,$00,$20
--- Frame 43: 13 SID changes ---
44,42514,osc1_pw_lo,$20,$40
44,42669,osc2_freq_hi,$FE,$01
44,42680,osc2_freq_lo,$BC,$DD
44,42744,osc2_pw_lo,$28,$44
44,42807,osc2_freq_hi,$01,$02
44,42818,osc2_freq_lo,$DD,$38
44,42951,osc2_freq_lo,$38,$AC
44,42958,osc2_freq_hi,$02,$FE
44,43123,osc3_pw_lo,$20,$40
--- Frame 44: 9 SID changes ---
45,43444,osc1_pw_lo,$40,$60
45,43599,osc2_freq_hi,$FE,$02
45,43610,osc2_freq_lo,$AC,$38
45,43674,osc2_pw_lo,$44,$60
45,43736,osc2_freq_hi,$02,$01
45,43747,osc2_freq_lo,$38,$1C
45,43845,osc2_freq_lo,$1C,$9C
45,43852,osc2_freq_hi,$01,$FE
45,44057,osc3_pw_lo,$40,$60
--- Frame 45: 9 SID changes ---
46,44343,osc1_pw_lo,$60,$80
46,44498,osc2_freq_hi,$FE,$01
46,44549,osc2_freq_lo,$9C,$66
46,44613,osc2_pw_lo,$60,$7C
46,44676,osc2_freq_hi,$01,$02
46,44687,osc2_freq_lo,$66,$38
46,44780,osc2_freq_lo,$38,$8C
46,44787,osc2_freq_hi,$02,$FE
46,44952,osc3_pw_lo,$60,$80
--- Frame 46: 9 SID changes ---
47,45273,osc1_pw_lo,$80,$A0
47,45435,osc2_freq_hi,$FE,$03
47,45446,osc2_freq_lo,$8C,$53
47,45510,osc2_pw_lo,$7C,$98
47,45572,osc2_freq_hi,$03,$01
47,45583,osc2_freq_lo,$53,$1C
47,45721,osc2_freq_lo,$1C,$7C
47,45728,osc2_freq_hi,$01,$FE
47,45900,osc3_pw_lo,$80,$A0
--- Frame 47: 9 SID changes ---
48,46233,osc1_pw_lo,$A0,$C0
48,46388,osc2_freq_hi,$FE,$01
48,46399,osc2_freq_lo,$7C,$1C
48,46463,osc2_pw_lo,$98,$B4
48,46526,osc2_freq_hi,$01,$02
48,46537,osc2_freq_lo,$1C,$38
48,46630,osc2_freq_lo,$38,$6C
48,46637,osc2_freq_hi,$02,$FE
48,46842,osc3_pw_lo,$A0,$C0
--- Frame 48: 9 SID changes ---
49,47123,osc1_pw_lo,$C0,$E0
49,47318,osc2_freq_hi,$FE,$02
49,47329,osc2_freq_lo,$6C,$CC
49,47402,osc2_pw_lo,$B4,$D0
49,47464,osc2_freq_hi,$02,$01
49,47475,osc2_freq_lo,$CC,$1C
