Loaded: Think_Twice_III.prg @ $B100
Mem[$BAC9]: A9 05 8D F4 B1 A9   (INIT)
Mem[$B5CA]: A5 FB 48 A5 FC 48   (PLAY)
Calling INIT @ $BAC9 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $B5CA...
frame,cycle,register,old_val,new_val
67,57666,osc2_freq_hi,$1F,$27
67,57678,osc2_freq_lo,$A5,$DF
67,57798,osc2_pw_lo,$94,$D8
--- Frame 67: 5 SID changes ---
68,58242,osc1_freq_lo,$C5,$A7
68,58358,osc1_pw_lo,$92,$A9
68,58428,osc1_freq_lo,$A7,$C5
68,58514,osc2_freq_hi,$27,$1D
68,58605,osc2_pw_lo,$D8,$1C
68,58618,osc2_pw_hi,$06,$07
--- Frame 68: 6 SID changes ---
69,59089,osc1_freq_lo,$C5,$A7
69,59165,osc1_pw_lo,$A9,$C0
69,59235,osc1_freq_lo,$A7,$B1
69,59328,osc2_freq_hi,$1D,$1F
69,59339,osc2_freq_lo,$DF,$A5
69,59459,osc2_pw_lo,$1C,$60
--- Frame 69: 6 SID changes ---
70,59963,osc1_freq_lo,$B1,$A7
70,60044,osc1_pw_lo,$C0,$D7
70,60200,osc2_freq_hi,$1F,$27
70,60212,osc2_freq_lo,$A5,$DF
70,60292,osc2_pw_lo,$60,$A4
--- Frame 70: 5 SID changes ---
71,60852,osc1_pw_lo,$D7,$EE
71,60922,osc1_freq_lo,$A7,$B1
71,61048,osc2_freq_hi,$27,$1D
71,61139,osc2_pw_lo,$A4,$E8
--- Frame 71: 4 SID changes ---
72,61623,osc1_freq_lo,$B1,$A7
72,61699,osc1_pw_lo,$EE,$05
72,61712,osc1_pw_hi,$06,$07
72,61769,osc1_freq_lo,$A7,$B1
72,61855,osc2_freq_hi,$1D,$1F
72,61866,osc2_freq_lo,$DF,$A5
72,61946,osc2_pw_lo,$E8,$2C
72,61959,osc2_pw_hi,$07,$08
--- Frame 72: 8 SID changes ---
73,62430,osc1_freq_lo,$B1,$A7
73,62506,osc1_pw_lo,$05,$1C
73,62576,osc1_freq_lo,$A7,$BB
73,62702,osc2_freq_hi,$1F,$27
73,62714,osc2_freq_lo,$A5,$DF
73,62794,osc2_pw_lo,$2C,$70
--- Frame 73: 6 SID changes ---
74,63278,osc1_freq_lo,$BB,$A7
74,63354,osc1_pw_lo,$1C,$33
74,63424,osc1_freq_lo,$A7,$C5
74,63517,osc2_freq_hi,$27,$1D
74,63608,osc2_pw_lo,$70,$B4
--- Frame 74: 5 SID changes ---
75,64112,osc1_freq_lo,$C5,$A7
75,64188,osc1_pw_lo,$33,$4A
75,64258,osc1_freq_lo,$A7,$BB
75,64384,osc2_freq_hi,$1D,$1F
75,64395,osc2_freq_lo,$DF,$A5
75,64475,osc2_pw_lo,$B4,$F8
--- Frame 75: 6 SID changes ---
76,64959,osc1_freq_lo,$BB,$A7
76,65035,osc1_pw_lo,$4A,$61
76,65105,osc1_freq_lo,$A7,$B1
76,65191,osc2_freq_hi,$1F,$27
76,65203,osc2_freq_lo,$A5,$DF
76,65283,osc2_pw_lo,$F8,$3C
76,65296,osc2_pw_hi,$08,$09
--- Frame 76: 7 SID changes ---
77,65767,osc1_freq_lo,$B1,$A7
77,65843,osc1_pw_lo,$61,$78
77,65913,osc1_freq_lo,$A7,$B1
77,66039,osc2_freq_hi,$27,$1D
77,66136,osc2_pw_lo,$3C,$80
--- Frame 77: 5 SID changes ---
78,66620,osc1_freq_lo,$B1,$A7
78,66696,osc1_pw_lo,$78,$8F
78,66852,osc2_freq_hi,$1D,$1F
78,66863,osc2_freq_lo,$DF,$A5
78,66943,osc2_pw_lo,$80,$C4
--- Frame 78: 5 SID changes ---
79,67509,osc1_pw_lo,$8F,$A6
79,67579,osc1_freq_lo,$A7,$C5
79,67712,osc2_freq_hi,$1F,$27
79,67724,osc2_freq_lo,$A5,$DF
79,67804,osc2_pw_lo,$C4,$08
79,67817,osc2_pw_hi,$09,$0A
--- Frame 79: 6 SID changes ---
80,68308,osc1_freq_lo,$C5,$A7
80,68384,osc1_pw_lo,$A6,$BD
